GSANUM,PI,PBAL,OBAL,RATE,CITY,STATE,ZIP,GSANUM,UNITS,LIEN,FDUEDATE,MDATE,ODATE,ASOFDATE,OFICO,EMPLOY,RTERM,ATERM,OTERM,GSANUM,PPOTERM,AGE,ARMFLAG,BALLFLAG,IOFLAG,IOTERM,GSOLTV,GSCOLTV,MTM_OCCLIT,GSANUM,MTM_PROPLIT,MTM_PURPLIT,MTM_PRODLIT,MTM_DOCLIT
4954056,550.36,36307.45,36600,16.5,Ypsilanti,MI,48197,4954056,4,2,5/1/2006,4/1/2021,3/14/2006,10/1/2006,659,Y,174,174,180,4954056,0,6,FIXED,N,N,0,20,95,INVESTOR,4954056,2-4 FAMILY,PURCHASE,15 YR FIXED,FULL/ALT
4955634,449.67,39555.48,39598,13.375,Pataskala,OH,43062,4955634,1,2,6/1/2006,5/1/2021,4/13/2006,10/1/2006,680,N,175,355,180,4955634,0,5,FIXED,Y,N,0,20,100,SECOND HOM,4955634,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4955105,338.21,31927.34,31980,12.375,Douglasville,GA,30134,4955105,1,2,5/1/2006,4/1/2021,3/23/2006,10/1/2006,725,N,174,354,180,4955105,0,6,FIXED,Y,N,0,30,95,OWNER OCCU,4955105,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955551,471.17,43694.43,43750,12.625,Hyannis,MA,2601,4955551,1,2,6/1/2006,5/1/2021,4/12/2006,10/1/2006,714,N,175,355,180,4955551,0,5,FIXED,Y,N,0,25,90,INVESTOR,4955551,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4958776,256.16,29417.93,29500,9.875,Las Vegas,NV,89122,4958776,1,2,5/1/2006,4/1/2021,3/9/2006,10/1/2006,672,N,174,354,180,4958776,0,6,FIXED,Y,N,0,10,100,OWNER OCCU,4958776,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954677,393.41,29588.55,29700,15.75,South Wayne,WI,53587,4954677,1,2,4/1/2006,3/1/2021,3/2/2006,10/1/2006,643,N,173,334,180,4954677,0,7,FIXED,Y,N,0,30,100,OWNER OCCU,4954677,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958777,478.13,44729.41,44800,12.5,Bakersfield,CA,93307,4958777,1,2,5/1/2006,4/1/2021,3/2/2006,10/1/2006,729,N,174,354,180,4958777,0,6,FIXED,Y,N,0,20,100,INVESTOR,4958777,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958779,794.99,67006.44,67095,14,Glendale,WI,53209,4958779,1,2,4/1/2006,3/1/2021,3/3/2006,10/1/2006,736,N,173,353,180,4958779,0,7,FIXED,Y,N,0,35,95,INVESTOR,4958779,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956592,554.42,53308.57,53400,12.125,Richmond,VA,23223,4956592,1,2,5/1/2006,4/1/2021,3/21/2006,10/1/2006,662,N,174,354,180,4956592,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4956592,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4955202,931.94,103108.6,104000,10.25,Jupiter,FL,33458,4955202,1,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,753,N,174,341,180,4955202,0,6,FIXED,Y,N,0,29.71,100,OWNER OCCU,4955202,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4958780,1162.83,111102.69,112000,12.125,Lewisville,NC,27023,4958780,1,2,5/1/2006,4/1/2021,3/14/2006,10/1/2006,635,N,174,335,180,4958780,0,6,FIXED,Y,N,0,20,96.47,OWNER OCCU,4958780,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4958781,783.26,67716.99,67800,13.625,Marysville,WA,98270,4958781,1,2,5/1/2006,4/1/2021,3/10/2006,10/1/2006,728,N,174,354,180,4958781,0,6,FIXED,Y,N,0,20,95,INVESTOR,4958781,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954777,713.85,67390.68,67500,12.375,Bremerton,WA,98311,4954777,1,2,5/1/2006,4/1/2021,3/27/2006,10/1/2006,737,N,174,354,180,4954777,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4954777,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4958783,165.83,14916.89,15260,12.75,San Antonio,TX,78210,4958783,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,656,N,174,295,180,4958783,0,6,FIXED,Y,N,0,20,95,OWNER OCCU,4958783,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956594,566.78,62324.59,62600,10.375,Billerica,MA,1821,4956594,1,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,732,N,174,350,180,4956594,0,6,FIXED,Y,N,0,20,95,OWNER OCCU,4956594,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4958784,940.26,84829.87,85000,13,Centreville,VA,20121,4958784,1,2,5/1/2006,4/1/2021,3/15/2006,10/1/2006,652,N,174,352,180,4958784,0,6,FIXED,Y,N,0,20,90,OWNER OCCU,4958784,PUD,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4956595,1201.47,103872.6,104000,13.625,Fairburn,GA,30213,4956595,1,2,5/1/2006,4/1/2021,3/16/2006,10/1/2006,672,Y,174,354,180,4956595,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4956595,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
4954522,1744.25,167712.32,168000,12.125,Hicksville,NY,11801,4954522,2,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,765,Y,174,354,180,4954522,0,6,FIXED,Y,N,0,30,90,INVESTOR,4954522,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958785,508.31,43946.12,44000,13.625,Redmond,OR,97756,4958785,1,2,5/1/2006,4/1/2021,3/13/2006,10/1/2006,691,Y,174,354,180,4958785,0,6,FIXED,Y,N,0,20,74,OWNER OCCU,4958785,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4956597,1430.64,148433.13,148750,11.125,East Hampton,NY,11937,4956597,1,2,5/1/2006,4/1/2021,3/24/2006,10/1/2006,663,N,174,354,180,4956597,0,6,FIXED,Y,N,0,25,100,OWNER OCCU,4956597,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958786,2511.37,276680.76,277375,10.375,Tampa,FL,33647,4958786,1,2,5/1/2006,4/1/2021,3/16/2006,10/1/2006,708,Y,174,354,180,4958786,0,6,FIXED,Y,N,0,25,95,OWNER OCCU,4958786,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4954540,1821.96,171998.84,172278,12.375,Bronx,NY,10466,4954540,4,2,5/1/2006,4/1/2021,3/15/2006,10/1/2006,688,N,174,354,180,4954540,0,6,FIXED,Y,N,0,30,95,INVESTOR,4954540,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4954496,797.43,78853.11,79000,11.75,Mesa,AZ,85201,4954496,4,2,5/1/2006,4/1/2021,3/13/2006,10/1/2006,661,N,174,354,180,4954496,0,6,FIXED,Y,N,0,25,100,INVESTOR,4954496,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956601,445.52,47143.72,47250,10.875,Phoenix,AZ,85021,4956601,1,2,5/1/2006,4/1/2021,3/27/2006,10/1/2006,662,N,174,354,180,4956601,0,6,FIXED,Y,N,0,25,100,OWNER OCCU,4956601,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957412,506.6,44644.76,45000,13.25,North Miami,FL,33181,4957412,1,2,6/1/2006,5/1/2021,4/7/2006,10/1/2006,641,N,175,329,180,4957412,0,5,FIXED,Y,N,0,20,100,OWNER OCCU,4957412,CONDO,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4958787,278.59,27548.72,27600,11.75,Jacksonville,FL,32207,4958787,1,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,778,Y,174,354,180,4958787,0,6,FIXED,Y,N,0,15,100,INVESTOR,4958787,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958791,360.24,31957.39,32000,13.25,Mesa,AZ,85210,4958791,1,2,5/1/2006,4/1/2021,3/20/2006,10/1/2006,632,N,174,354,180,4958791,0,6,FIXED,Y,N,0,25.6,100,OWNER OCCU,4958791,PUD,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4955106,533.85,51808.64,51900,12,Phoenix,AZ,85009,4955106,1,2,5/1/2006,4/1/2021,3/23/2006,10/1/2006,766,N,174,354,180,4955106,0,6,FIXED,Y,N,0,30,95,OWNER OCCU,4955106,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958793,905.41,99749.68,100000,10.375,El Dorado Hills,CA,95762,4958793,1,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,693,N,174,354,180,4958793,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4958793,PUD,PURCHASE,FIXED BALLOON 30/15,SISA
4958794,571.03,54905.84,55000,12.125,Mesa,AZ,85212,4958794,1,2,5/1/2006,4/1/2021,3/20/2006,10/1/2006,684,Y,174,354,180,4958794,0,6,FIXED,Y,N,0,25,95,INVESTOR,4958794,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4958795,325.74,35166.39,35250,10.625,Hesperia,CA,92345,4958795,1,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,743,N,174,354,180,4958795,0,6,FIXED,Y,N,0,15,100,INVESTOR,4958795,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4954500,335.86,32900.39,32960,11.875,Palm Bay,FL,32908,4954500,1,2,5/1/2006,4/1/2021,3/14/2006,10/1/2006,690,N,174,354,180,4954500,0,6,FIXED,Y,N,0,20,100,INVESTOR,4954500,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954332,461.12,54090.9,54250,9.625,Tumwater,WA,98512,4954332,1,2,5/1/2006,4/1/2021,3/21/2006,10/1/2006,776,N,174,354,180,4954332,0,6,FIXED,Y,N,0,25,100,INVESTOR,4954332,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954690,248.56,25059.13,25100,11.5,Renton,WA,98056,4954690,1,2,6/1/2006,5/1/2021,4/5/2006,10/1/2006,693,N,175,355,180,4954690,0,5,FIXED,Y,N,0,15.49,90,OWNER OCCU,4954690,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955181,1245.44,140130.39,140438,10.125,Moreno Valley,CA,92555,4955181,1,2,6/1/2006,5/1/2021,4/14/2006,10/1/2006,701,Y,175,355,180,4955181,0,5,FIXED,Y,N,0,25,90,OWNER OCCU,4955181,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4959211,945.99,83918,84030,13.25,Seatac,WA,98168,4959211,1,2,5/1/2006,4/1/2021,3/10/2006,10/1/2006,662,N,174,354,180,4959211,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4959211,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956603,117.98,14452.78,14500,9.125,Fort Morgan,CO,80701,4956603,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,786,N,174,354,180,4956603,0,6,FIXED,Y,N,0,10,90,OWNER OCCU,4956603,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954472,554.13,56385.99,56500,11.375,miramar,FL,33023,4954472,1,2,5/1/2006,4/1/2021,3/22/2006,10/1/2006,700,N,174,354,180,4954472,0,6,FIXED,Y,N,0,20,100,INVESTOR,4954472,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4956604,523.44,47670.79,47740,12.875,Largo,FL,33773,4956604,1,2,5/1/2006,4/1/2021,3/13/2006,10/1/2006,724,N,174,354,180,4956604,0,6,FIXED,Y,N,0,25,100,SECOND HOM,4956604,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955368,797.41,81958.77,82100,11.25,Chicago,IL,60618,4955368,1,2,6/1/2006,5/1/2021,4/20/2006,10/1/2006,698,N,175,355,180,4955368,0,5,FIXED,Y,N,0,29.99,95,OWNER OCCU,4955368,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958799,373.77,35938.34,36000,12.125,Miami,FL,33142,4958799,1,2,5/1/2006,4/1/2021,3/28/2006,10/1/2006,660,N,174,354,180,4958799,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4958799,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955497,1008.08,96039.74,96200,12.25,Monterey Park,CA,91755,4955497,1,2,5/1/2006,4/1/2021,3/24/2006,10/1/2006,623,N,174,354,180,4955497,0,6,FIXED,Y,N,0,20,89.21,OWNER OCCU,4955497,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958800,262.9,25753.33,25800,11.875,Pittsburgh,PA,15218,4958800,1,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,746,N,174,354,180,4958800,0,6,FIXED,Y,N,0,24.99,95,INVESTOR,4958800,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4958801,638.52,61394.68,61500,12.125,La Grange,IL,60525,4958801,1,2,5/1/2006,4/1/2021,3/24/2006,10/1/2006,710,Y,174,354,180,4958801,0,6,FIXED,Y,N,0,15,100,INVESTOR,4958801,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4954857,1176.31,105286.25,105406,13.125,Rochester,NH,3867,4954857,4,2,6/1/2006,5/1/2021,4/13/2006,10/1/2006,724,N,175,355,180,4954857,0,5,FIXED,Y,N,0,30,95,OWNER OCCU,4954857,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4956605,700.79,71428.32,72000,10.125,Lompoc,CA,93436,4956605,1,2,5/1/2006,4/1/2026,3/27/2006,10/1/2006,729,N,234,234,240,4956605,0,6,FIXED,N,N,0,20,100,OWNER OCCU,4956605,SINGLE FAMILY,PURCHASE,20 YR FIXED,FULL/ALT
4957136,869.53,83606.58,83750,12.125,Roxbury,CT,6783,4957136,1,2,5/1/2006,4/1/2021,4/3/2006,10/1/2006,731,Y,174,354,180,4957136,0,6,FIXED,Y,N,0,25,100,INVESTOR,4957136,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956606,1004.18,106260.5,106500,10.875,Frankfort,IL,60423,4956606,1,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,699,N,174,354,180,4956606,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4956606,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4955108,302.34,23702.37,23723,15.125,Kissimmee,FL,34746,4955108,1,2,5/1/2006,4/1/2021,3/24/2006,10/1/2006,686,N,174,354,180,4955108,0,6,FIXED,Y,N,0,10,100,INVESTOR,4955108,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4955184,2296.87,258316.37,259000,10.125,Tigard,OR,97224,4955184,1,2,5/1/2006,4/1/2021,3/22/2006,10/1/2006,680,N,174,354,180,4955184,0,6,FIXED,Y,N,0,28.49,100,OWNER OCCU,4955184,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956609,1807.66,170464.14,172504,12.25,Clearwater,FL,33764,4956609,1,2,5/1/2006,4/1/2021,3/16/2006,10/1/2006,693,Y,174,324,180,4956609,0,6,FIXED,Y,N,0,20,94.99,SECOND HOM,4956609,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4956610,257.64,27523.37,27600,10.75,Saint Anne,IL,60964,4956610,1,2,5/1/2006,4/1/2021,3/14/2006,10/1/2006,697,N,174,353,180,4956610,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4956610,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955275,498.74,53863.73,53970,10.625,Clinton,MA,1510,4955275,1,2,6/1/2006,5/1/2021,4/14/2006,10/1/2006,699,N,175,355,180,4955275,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4955275,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955371,767.3,78800.26,79000,11.25,Baldwin Park,CA,91706,4955371,1,2,5/1/2006,4/1/2021,3/21/2006,10/1/2006,663,Y,174,353,180,4955371,0,6,FIXED,Y,N,0,15.13,100,OWNER OCCU,4955371,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4955109,601.94,54820.43,54900,12.875,Allentown,PA,18103,4955109,2,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,765,N,174,354,180,4955109,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4955109,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956611,621.32,58654.82,58750,12.375,Columbia,MD,21045,4956611,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,737,Y,174,354,180,4956611,0,6,FIXED,Y,N,0,25,90,INVESTOR,4956611,PUD,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4956612,527.15,48437.71,48510,12.75,Fishers,IN,46038,4956612,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,742,Y,174,354,180,4956612,0,6,FIXED,Y,N,0,30,90,SECOND HOM,4956612,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956613,1482.85,166768.68,167210,10.125,Lorton,VA,22079,4956613,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,735,N,174,354,180,4956613,0,6,FIXED,Y,N,0,27.19,95,OWNER OCCU,4956613,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954799,159.82,14951.42,14975,12.5,Lynchburg,VA,24501,4954799,1,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,748,N,174,354,180,4954799,0,6,FIXED,Y,N,0,25,99.99,OWNER OCCU,4954799,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4957348,524.92,44603.02,44805,13,Monroe,NY,10950,4957348,1,2,6/1/2006,5/1/2026,4/25/2006,10/1/2006,656,N,235,235,240,4957348,0,5,FIXED,N,N,0,30,100,OWNER OCCU,4957348,CONDO,PURCHASE,20 YR FIXED,FULL/ALT
4959212,406.62,38039.99,38100,12.5,Bluffton,SC,29910,4959212,1,2,5/1/2006,4/1/2021,3/13/2006,10/1/2006,674,Y,174,354,180,4959212,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4959212,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4955453,781.75,75866.19,76000,12,Norwalk,CA,90650,4955453,1,2,5/1/2006,4/1/2021,3/27/2006,10/1/2006,641,N,174,354,180,4955453,0,6,FIXED,Y,N,0,20,95,OWNER OCCU,4955453,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956615,2106.3,218533.38,219000,11.125,Kapolei,HI,96707,4956615,1,2,5/1/2006,4/1/2021,3/24/2006,10/1/2006,683,N,174,354,180,4956615,0,6,FIXED,Y,N,0,30,95,OWNER OCCU,4956615,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4958808,1284.94,133299.38,133600,11.125,Fullerton,CA,92835,4958808,1,2,5/1/2006,4/1/2021,3/9/2006,10/1/2006,681,N,174,354,180,4958808,0,6,FIXED,Y,N,0,20,95,OWNER OCCU,4958808,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958809,591.8,56902.4,57000,12.125,Exeter,CA,93221,4958809,1,2,5/1/2006,4/1/2021,3/21/2006,10/1/2006,663,N,174,354,180,4958809,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4958809,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4959062,1014.45,100313.14,100500,11.75,Richmond,CA,94803,4959062,1,2,5/1/2006,4/1/2021,3/29/2006,10/1/2006,709,N,174,354,180,4959062,0,6,FIXED,Y,N,0,30,90,OWNER OCCU,4959062,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957267,1346.21,124599.13,125000,12.625,Ridgefield,WA,98642,4957267,1,2,4/1/2006,3/1/2021,2/24/2006,10/1/2006,662,N,173,348,180,4957267,0,7,FIXED,Y,N,0,23.06,100,OWNER OCCU,4957267,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958812,124.58,11979.51,12000,12.125,Lexington,KY,40508,4958812,2,2,5/1/2006,4/1/2021,3/27/2006,10/1/2006,696,N,174,354,180,4958812,0,6,FIXED,Y,N,0,19.92,99.78,INVESTOR,4958812,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955575,590.88,54293.99,54375,12.75,North Las Vegas,NV,89030,4955575,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,664,N,174,354,180,4955575,0,6,FIXED,Y,N,0,25,97.05,OWNER OCCU,4955575,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4956616,629.64,70812.61,71000,10.125,Rockville,MD,20853,4956616,1,2,5/1/2006,4/1/2021,3/10/2006,10/1/2006,742,N,174,354,180,4956616,0,6,FIXED,Y,N,0,20,78.27,OWNER OCCU,4956616,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956617,1084.97,104321.02,104500,12.125,Point Roberts,WA,98281,4956617,1,2,5/1/2006,4/1/2021,3/23/2006,10/1/2006,666,Y,174,354,180,4956617,0,6,FIXED,Y,N,0,13.06,90,OWNER OCCU,4956617,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4955208,670,73846.32,74000,10.375,Centerville,MA,2632,4955208,1,2,6/1/2006,5/1/2021,4/27/2006,10/1/2006,689,Y,175,355,180,4955208,0,5,FIXED,Y,N,0,20,100,OWNER OCCU,4955208,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958813,371.51,32956.01,33000,13.25,Marietta,GA,30064,4958813,1,2,5/1/2006,4/1/2021,3/15/2006,10/1/2006,653,N,174,354,180,4958813,0,6,FIXED,Y,N,0,20,90,OWNER OCCU,4958813,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4959213,951.05,83641.5,83750,13.375,Hyattsville,MD,20784,4959213,1,2,5/1/2006,4/1/2021,3/10/2006,10/1/2006,661,N,174,354,180,4959213,0,6,FIXED,Y,N,0,25,90,OWNER OCCU,4959213,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4954473,593.3,60365.03,60494,11.375,Goffstown,NH,3045,4954473,1,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,622,N,174,354,180,4954473,0,6,FIXED,Y,N,0,15.51,100,OWNER OCCU,4954473,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4958814,1037.82,99817.83,99960,12.125,Fredericksburg,VA,22407,4958814,1,2,5/1/2006,4/1/2021,3/16/2006,10/1/2006,753,N,174,355,180,4958814,0,6,FIXED,Y,N,0,25,81.43,INVESTOR,4958814,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4956619,346.24,35923.3,36000,11.125,Lancaster,NH,3584,4956619,3,2,5/1/2006,4/1/2021,3/21/2006,10/1/2006,714,N,174,354,180,4956619,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4956619,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958815,483.06,30589.09,30600,18.875,Powder Springs,GA,30127,4958815,1,2,5/1/2006,4/1/2021,3/9/2006,10/1/2006,631,N,174,354,180,4958815,0,6,FIXED,Y,N,0,20,95,INVESTOR,4958815,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4954437,176.79,18707.84,18750,10.875,Greensboro,NC,27406,4954437,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,688,N,174,354,180,4954437,0,6,FIXED,Y,N,0,25,94.58,INVESTOR,4954437,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4956621,1021.56,113706.94,114000,10.25,Escondido,CA,92026,4956621,1,2,5/1/2006,4/1/2021,3/24/2006,10/1/2006,740,N,174,354,180,4956621,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4956621,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956622,1331.38,130418.59,130655,11.875,Menifee,CA,92584,4956622,1,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,660,N,174,354,180,4956622,0,6,FIXED,Y,N,0,30,90,OWNER OCCU,4956622,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957143,537.05,51179.21,51250,12.25,Waterbury,CT,6706,4957143,3,2,6/1/2006,5/1/2021,4/26/2006,10/1/2006,734,N,175,355,180,4957143,0,5,FIXED,Y,N,0,25,90,INVESTOR,4957143,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956624,339.44,35919.05,36000,10.875,Hastings,FL,32145,4956624,1,2,5/1/2006,4/1/2021,3/24/2006,10/1/2006,680,Y,174,354,180,4956624,0,6,FIXED,Y,N,0,20,100,SECOND HOM,4956624,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4955354,1915.86,198847.98,199200,11.125,Fountain Valley,CA,92708,4955354,1,2,6/1/2006,5/1/2021,4/26/2006,10/1/2006,765,N,175,355,180,4955354,0,5,FIXED,Y,N,0,30,90,OWNER OCCU,4955354,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956625,1628.06,186968.34,187490,9.875,Lorton,VA,22079,4956625,1,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,702,N,174,354,180,4956625,0,6,FIXED,Y,N,0,25,95,OWNER OCCU,4956625,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4955228,275.22,27622.62,27800,10.375,Cartersville,GA,30121,4955228,1,2,6/1/2006,5/1/2026,4/13/2006,10/1/2006,702,N,235,235,240,4955228,0,5,FIXED,N,N,0,20,90,OWNER OCCU,4955228,SINGLE FAMILY,PURCHASE,20 YR FIXED,NO RATIO
4959088,621.68,56631.87,56700,12.875,Tamarac,FL,33321,4959088,1,2,6/1/2006,5/1/2021,4/12/2006,10/1/2006,677,N,175,355,180,4959088,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4959088,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4957102,263.71,25363.96,25400,12.125,Charleston,SC,29412,4957102,1,2,6/1/2006,5/1/2021,4/26/2006,10/1/2006,667,N,175,355,180,4957102,0,5,FIXED,Y,N,0,20,95,OWNER OCCU,4957102,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4954135,373.9,40661.57,40875,10.5,Longmont,CO,80501,4954135,1,2,6/1/2006,5/1/2021,4/4/2006,10/1/2006,680,N,175,348,180,4954135,0,5,FIXED,Y,N,0,22.71,90,INVESTOR,4954135,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
4956628,720.4,67393.63,67500,12.5,Haverstraw,NY,10927,4956628,3,2,5/1/2006,4/1/2021,3/15/2006,10/1/2006,730,N,174,354,180,4956628,0,6,FIXED,Y,N,0,15,100,INVESTOR,4956628,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
