GSANUM,ABSDELQ,ACAP,ACTBAL,AGE,APPR,ARMFLAG,ASOFDATE,ATERM,BALLFLAG,GSANUM,CITY,DTI,EMPLOY,FACAP,FDUEDATE,FHFLAG,FICO,FPCDT,FRADJPER,GSANUM,FRCDT,FRECAST,GROUP,GS_INDEXLIT,GS_PPLIT,GSOLTV,INCOME,IOFLAG,IOTERM,GSANUM,IRATE,LCAP,LIEN,LPMIFEE,LPMIFLAG,MARGIN,MAXRATE,MDATE,MICOLIT,MICOV,MIFLAG,MINOPI,MINRATE,GSANUM,MTM_DOCLIT,MTM_OCCLIT,MTM_ORIGINATOR,MTM_PRODLIT,MTM_PROPLIT,GSANUM,MTM_PURPLIT,MTR,NEGAMFLAG,NEGAMLIMIT,NPCDT,NRATE,NRCDT,OATERM,OBAL,GSANUM,ODATE,OPI,ORATE,OTERM,PBAL,PCAP,PDATE,PI,PPOFLAG,PPOTERM,PRICE,GSANUM,RADJPER,RATE,RECAST,RTERM,SCHEDBAL,MTM_SERVICER,SILENT,SPCOLTV,SRLIEN,STATE,SUBLIEN,GSANUM,TRATE,TTERM,UNITS,ZIP
6688136,CURRENT,1.5,324000,1,405000,ARM,3/1/2007,0,N,6688136,GAITHERSBURG,41.28,N,2,3/1/2007,Y,632,3/1/2009,24,6688136,2/1/2009,,GROUP2,6ML,NA,80,7994.16,Y,60,6688136,,7,1,0,N,6.05,14.675,2/1/2037,,0,N,,7.675,6688136,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM IO,PUD,6688136,PURCHASE,23,N,0,3/1/2009,7.165,2/1/2009,360,324000,6688136,1/12/2007,2072.25,7.675,360,324000,,2/1/2007,2072.25,N,0,405000,6688136,6,7.675,,359,324000,AVELO,Y,100,0,MD,81000,6688136,,0,1,20878
6686663,CURRENT,0,98250,1,131000,FIXED,3/1/2007,359,N,6686663,CICERO,43.14,N,0,3/1/2007,N,524,00/00/0000,0,6686663,00/00/0000,,GROUP1,,HE6MO80PCT,75,3896.33,N,0,6686663,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6686663,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6686663,PURCHASE,0,N,0,00/00/0000,10.065,00/00/0000,360,98250,6686663,1/12/2007,904.25,10.575,360,98211.58,,2/1/2007,904.25,Y,12,131000,6686663,0,10.575,,359,98211.58,AVELO,N,75,0,NY,0,6686663,,0,1,13039
6688795,CURRENT,0,389690.07,2,465000,FIXED,3/1/2007,595,Y,6688795,ELMONT,49.07,N,0,2/1/2007,N,747,00/00/0000,0,6688795,00/00/0000,,GROUP1,,HE6MO80PCT,83.87,6122.11,N,0,6688795,,0,1,0,N,0,0,1/1/2037,,0,N,,0,6688795,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED BALLOON 50/30,SINGLE FAMILY,6688795,CASHOUT REFI,0,N,0,00/00/0000,6.44,00/00/0000,600,390000,6688795,12/22/2006,2331.68,6.95,360,389615.34,,2/1/2007,2331.68,Y,12,0,6688795,0,6.95,,358,389615.34,AVELO,N,83.87,0,NY,0,6688795,,0,1,11003
6685927,CURRENT,1.5,584000,2,670000,ARM,3/1/2007,0,N,6685927,LOS ANGELES,48.96,N,2,2/1/2007,N,614,2/1/2009,24,6685927,1/1/2009,,GROUP2,6ML,HE6MO80PCT,87.16,8933,Y,60,6685927,,7,1,0,N,6.3,14.725,1/1/2037,,0,N,,7.725,6685927,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM IO,2 FAMILY,6685927,CASHOUT REFI,22,N,0,2/1/2009,7.215,1/1/2009,360,584000,6685927,12/12/2006,3759.5,7.725,360,584000,,2/1/2007,3759.5,Y,24,0,6685927,6,7.725,,358,584000,AVELO,N,87.16,0,CA,0,6685927,,0,2,90044
6686150,CURRENT,0,50000,1,63000,FIXED,3/1/2007,359,N,6686150,SAN ANTONIO,25.29,N,0,3/1/2007,N,670,00/00/0000,0,6686150,00/00/0000,,GROUP1,,NA,79.37,3901.25,N,0,6686150,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6686150,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6686150,CASHOUT REFI,0,N,0,00/00/0000,5.74,00/00/0000,360,50000,6686150,1/17/2007,307.86,6.25,360,49952.56,,2/1/2007,307.86,N,0,0,6686150,0,6.25,,359,49952.56,AVELO,N,79.37,0,TX,0,6686150,,0,1,78207
6687063,CURRENT,0,134400,1,208000,FIXED,3/1/2007,479,Y,6687063,HARTFORD,44.55,N,0,3/1/2007,N,534,00/00/0000,0,6687063,00/00/0000,,GROUP1,,HE6MO80PCT,64.62,3310,N,0,6687063,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6687063,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED BALLOON 40/30,2 FAMILY,6687063,CASHOUT REFI,0,N,0,00/00/0000,8.14,00/00/0000,480,134400,6687063,1/17/2007,1000.65,8.65,360,134368.15,,2/1/2007,1000.65,Y,36,0,6687063,0,8.65,,359,134368.15,AVELO,N,64.62,0,CT,0,6687063,,0,2,6106
6686649,CURRENT,1.5,96000,1,120000,ARM,3/1/2007,359,N,6686649,PORTAGE,49.13,N,2,3/1/2007,N,535,3/1/2009,24,6686649,2/1/2009,,GROUP1,6ML,1PER,80,4020.89,N,0,6686649,,7,1,0,N,5.95,16.9,2/1/2037,,0,N,,9.9,6686649,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6686649,CASHOUT REFI,23,N,0,3/1/2009,9.39,2/1/2009,360,96000,6686649,1/11/2007,835.39,9.9,360,95956.61,,2/1/2007,835.39,Y,24,0,6686649,6,9.9,,359,95956.61,AVELO,N,80,0,MI,0,6686649,,0,1,49002
6687739,CURRENT,0,229500,1,270000,FIXED,3/1/2007,479,Y,6687739,WESTMINSTER,49.57,N,0,3/1/2007,N,519,00/00/0000,0,6687739,00/00/0000,,GROUP1,,HE6MO80PCT,85,4960.24,N,0,6687739,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6687739,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED BALLOON 40/30,SINGLE FAMILY,6687739,CASHOUT REFI,0,N,0,00/00/0000,8.99,00/00/0000,480,229500,6687739,1/8/2007,1859.1,9.5,360,229457.78,,2/1/2007,1859.1,Y,36,0,6687739,0,9.5,,359,229457.78,AVELO,N,85,0,CO,0,6687739,,0,1,80020
6687245,CURRENT,1.5,155992,1,222000,ARM,3/1/2007,359,N,6687245,NORTH PORT,32.58,N,2,3/1/2007,Y,629,3/1/2009,24,6687245,2/1/2009,,GROUP2,6ML,HE6MO80PCT,80,6595.05,N,0,6687245,,7,1,0,N,5.95,14.525,2/1/2037,,0,N,,7.525,6687245,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6687245,PURCHASE,23,N,0,3/1/2009,7.015,2/1/2009,360,155992,6687245,1/18/2007,1093.4,7.525,360,155876.8,,2/1/2007,1093.4,Y,24,194990,6687245,6,7.525,,359,155876.8,AVELO,Y,100,0,FL,38998,6687245,,0,1,34288
6683422,CURRENT,0,22689.51,2,114000,FIXED,3/1/2007,358,N,6683422,CYPRESS,45.13,N,0,2/1/2007,N,642,00/00/0000,0,6683422,00/00/0000,,GROUP2,,NA,20,4500,N,0,6683422,,0,2,0,N,0,0,1/1/2037,,0,N,,0,6683422,STATED DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,PUD,6683422,PURCHASE,0,N,0,00/00/0000,9.29,00/00/0000,360,22700,6683422,12/27/2006,195.87,9.8,360,22678.94,,2/1/2007,195.87,N,0,113500,6683422,0,9.8,,358,22678.94,AVELO,N,100,90800,TX,0,6683422,,0,1,77433
6684450,CURRENT,1.5,90752.68,2,114000,ARM,3/1/2007,358,N,6684450,CYPRESS,48.56,N,2,2/1/2007,N,642,2/1/2009,24,6684450,1/1/2009,,GROUP1,6ML,HE6MO80PCT,80,4500,N,0,6684450,,7,1,0,N,6.15,16.225,1/1/2037,,0,N,,9.225,6684450,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,PUD,6684450,PURCHASE,22,N,0,2/1/2009,8.715,1/1/2009,360,90800,6684450,12/27/2006,745.35,9.225,360,90704.99,,2/1/2007,745.35,Y,24,113500,6684450,6,9.225,,358,90704.99,AVELO,N,100,0,TX,22700,6684450,,0,1,77433
6685258,CURRENT,1.5,227919.99,2,297000,ARM,3/1/2007,0,N,6685258,LAS VEGAS,41.94,N,2,2/1/2007,N,624,2/1/2009,24,6685258,1/1/2009,,GROUP2,6ML,HE6MO80PCT,80,6443.76,Y,60,6685258,,7,1,0,N,6.05,13.425,1/1/2037,,0,N,,6.425,6685258,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM IO,PUD,6685258,PURCHASE,22,N,0,2/1/2009,5.915,1/1/2009,360,227920,6685258,12/6/2006,1220.33,6.425,360,227919.99,,2/1/2007,1220.33,Y,24,284900,6685258,6,6.425,,358,227919.99,AVELO,Y,100,0,NV,56980,6685258,,0,1,89123
6687401,CURRENT,1.5,176800,1,208000,ARM,3/1/2007,479,Y,6687401,SUITLAND,33.9,N,2,3/1/2007,N,546,3/1/2009,24,6687401,2/1/2009,,GROUP1,6ML,NA,85,4360.58,N,0,6687401,,7,1,0,N,6.25,15.3,2/1/2037,,0,N,,8.3,6687401,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6687401,CASHOUT REFI,23,N,0,3/1/2009,7.79,2/1/2009,480,176800,6687401,1/12/2007,1269.29,8.3,360,176753.58,,2/1/2007,1269.29,N,0,0,6687401,6,8.3,,359,176753.58,AVELO,N,85,0,MD,0,6687401,,0,1,20746
6684744,CURRENT,1.5,138053,2,173000,ARM,3/1/2007,0,N,6684744,COLLEGE PARK,43.11,N,2,2/1/2007,N,624,2/1/2009,24,6684744,1/1/2009,,GROUP1,6ML,1PER,80,8232.28,Y,60,6684744,,7,1,0,N,5.9,14.9,1/1/2037,,0,N,,7.9,6684744,FULL DOC,SECOND HOME,NEW CENTURY,2 YR ARM IO,PUD,6684744,PURCHASE,22,N,0,2/1/2009,7.39,1/1/2009,360,138053,6684744,12/19/2006,908.85,7.9,360,138053,,2/1/2007,908.85,Y,24,172567,6684744,6,7.9,,358,138053,AVELO,Y,100,0,GA,34513,6684744,,0,1,30349
6686452,CURRENT,1.5,77200,1,98000,ARM,3/1/2007,359,N,6686452,HOUSTON,38.54,N,2,3/1/2007,N,610,3/1/2009,24,6686452,2/1/2009,,GROUP1,6ML,HE6MO80PCT,80,3274.69,N,0,6686452,,7,1,0,N,6.05,15.488,2/1/2037,,0,N,,8.488,6686452,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,PUD,6686452,PURCHASE,23,N,0,3/1/2009,7.978,2/1/2009,360,77200,6686452,1/18/2007,592.95,8.488,360,77153.11,,2/1/2007,592.95,Y,24,96500,6686452,6,8.488,,359,77153.11,AVELO,Y,100,0,TX,19300,6686452,,0,1,77064
6686124,CURRENT,0,47000,1,245000,FIXED,3/1/2007,359,N,6686124,LAUDERHILL,43.14,N,0,3/1/2007,Y,652,00/00/0000,0,6686124,00/00/0000,,GROUP2,,HE6MO80PCT,20,6152.15,N,0,6686124,,0,2,0,N,0,0,2/1/2037,,0,N,,0,6686124,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6686124,PURCHASE,0,N,0,00/00/0000,9.94,00/00/0000,360,47000,6686124,1/10/2007,428.18,10.45,360,46981.11,,2/1/2007,428.18,Y,24,235000,6686124,0,10.45,,359,46981.11,AVELO,N,100,188000,FL,0,6686124,,0,1,33313
6684258,CURRENT,1.5,70088.81,4,108000,ARM,3/1/2007,356,N,6684258,MIDDLETOWN,46.33,N,2,12/1/2006,N,500,12/1/2008,24,6684258,11/1/2008,,GROUP2,6ML,1PER,65,3688.02,N,0,6684258,,7,1,0,N,6.05,16.2,11/1/2036,,0,N,,9.2,6684258,FULL DOC,INVESTOR,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6684258,CASHOUT REFI,20,N,0,12/1/2008,8.69,11/1/2008,360,70200,6684258,10/11/2006,574.98,9.2,360,70051.18,,2/1/2007,574.98,Y,24,0,6684258,6,9.2,,356,70051.18,AVELO,N,65,0,OH,0,6684258,,0,1,45044
6685714,CURRENT,1.5,397999.99,2,555000,ARM,3/1/2007,0,N,6685714,SAN FERNANDO,24.44,N,2,2/1/2007,N,658,2/1/2009,24,6685714,1/1/2009,,GROUP1,6ML,NA,71.71,9812.75,Y,60,6685714,,7,1,0,N,6.05,14.1,1/1/2037,,0,N,,7.1,6685714,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM IO,3-4 FAMILY,6685714,RATE/TERM REFI,22,N,0,2/1/2009,6.59,1/1/2009,360,398000,6685714,12/22/2006,2354.84,7.1,360,397999.99,,2/1/2007,2354.84,N,0,0,6685714,6,7.1,,358,397999.99,AVELO,N,71.71,0,CA,0,6685714,,0,3,91340
6686270,CURRENT,1.5,60800,1,76000,ARM,3/1/2007,359,N,6686270,EL PASO,36.42,N,2,3/1/2007,N,567,3/1/2009,24,6686270,2/1/2009,,GROUP1,6ML,NA,80,2050.07,N,0,6686270,,7,1,0,N,5.95,15.95,2/1/2037,,0,N,,8.95,6686270,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6686270,CASHOUT REFI,23,N,0,3/1/2009,8.44,2/1/2009,360,60800,6686270,1/12/2007,487.03,8.95,360,60766.44,,2/1/2007,487.03,N,0,0,6686270,6,8.95,,359,60766.44,AVELO,N,80,0,TX,0,6686270,,0,1,79915
6684334,CURRENT,0,77314.6,4,387000,FIXED,3/1/2007,356,N,6684334,BAY POINT,43.92,Y,0,12/1/2006,Y,651,00/00/0000,0,6684334,00/00/0000,,GROUP2,,HE6MO80PCT,20,7480.25,N,0,6684334,,0,2,0,N,0,0,11/1/2036,,0,N,,0,6684334,LIMITED DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6684334,PURCHASE,0,N,0,00/00/0000,10.39,00/00/0000,360,77400,6684334,10/12/2006,731.26,10.9,360,77285.61,,2/1/2007,731.26,Y,24,387000,6684334,0,10.9,,356,77285.61,AVELO,N,100,309600,CA,0,6684334,,0,1,94565
6683860,CURRENT,0,38915.84,5,195000,FIXED,3/1/2007,355,N,6683860,WEST DES MOINES,45.01,N,0,11/1/2006,N,661,00/00/0000,0,6683860,00/00/0000,,GROUP2,,NA,20,12083.33,N,0,6683860,,0,2,0,N,0,0,10/1/2036,,0,N,,0,6683860,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6683860,PURCHASE,0,N,0,00/00/0000,9.89,00/00/0000,360,38980,6683860,9/29/2006,353.66,10.4,360,38899.45,,2/1/2007,353.66,N,0,194900,6683860,0,10.4,,355,38899.45,AVELO,N,100,155920,IA,0,6683860,,0,1,50265
6688365,CURRENT,1.5,400000,1,500000,ARM,3/1/2007,359,N,6688365,HIGHLAND,44.98,N,2,3/1/2007,N,615,3/1/2009,24,6688365,2/1/2009,,GROUP1,6ML,NA,80,13326.59,N,0,6688365,,7,1,0,N,6.05,14.95,2/1/2037,,0,N,,7.95,6688365,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6688365,CASHOUT REFI,23,N,0,3/1/2009,7.44,2/1/2009,360,400000,6688365,1/10/2007,2921.13,7.95,360,399728.87,,2/1/2007,2921.13,N,0,0,6688365,6,7.95,,359,399728.87,AVELO,N,80,0,CA,0,6688365,,0,1,92346
6686412,CURRENT,1.5,74800,1,91700,ARM,3/1/2007,359,N,6686412,PORT ARTHUR,49.68,N,2,3/1/2007,Y,501,3/1/2009,24,6686412,2/1/2009,,GROUP1,6ML,HE6MO80PCT,85,1560,N,0,6686412,,7,1,0,N,6.05,16.125,2/1/2037,,0,N,,9.125,6686412,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6686412,PURCHASE,23,N,0,3/1/2009,8.615,2/1/2009,360,74800,6686412,1/19/2007,608.6,9.125,360,74760.19,,2/1/2007,608.6,Y,24,88000,6686412,6,9.125,,359,74760.19,AVELO,Y,90,0,TX,4400,6686412,,0,1,77642
6688715,CURRENT,0,307932.08,2,495000,FIXED,3/1/2007,598,Y,6688715,BROOKLYN,49.51,N,0,2/1/2007,N,624,00/00/0000,0,6688715,00/00/0000,,GROUP1,,HE6MO80PCT,62.22,4829.08,N,0,6688715,,0,1,0,N,0,0,1/1/2037,,0,N,,0,6688715,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED BALLOON 50/30,2 FAMILY,6688715,CASHOUT REFI,0,N,0,00/00/0000,5.99,00/00/0000,600,308000,6688715,12/7/2006,1736.25,6.5,360,307863.8,,2/1/2007,1736.25,Y,12,0,6688715,0,6.5,,358,307863.8,AVELO,N,62.22,0,NY,0,6688715,,0,2,11208
6685606,CURRENT,1.5,348300,4,387000,ARM,3/1/2007,0,N,6685606,RENO,50.67,N,2,12/1/2006,N,596,12/1/2008,24,6685606,11/1/2008,,GROUP1,6ML,HE6MO80PCT,90,4618.26,Y,60,6685606,,7,1,0,N,6.05,14.1,11/1/2036,,0,N,,7.1,6685606,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM IO,PUD,6685606,RATE/TERM REFI,20,N,0,12/1/2008,6.59,11/1/2008,360,348300,6685606,10/19/2006,2060.78,7.1,360,348300,,2/1/2007,2060.78,Y,24,0,6685606,6,7.1,,356,348300,AVELO,N,90,0,NV,0,6685606,,0,1,89521
6688245,CURRENT,0,357000,1,420000,FIXED,3/1/2007,359,N,6688245,TACOMA,42.76,N,0,3/1/2007,N,614,00/00/0000,0,6688245,00/00/0000,,GROUP1,,HE6MO80PCT,85,6517.62,N,0,6688245,,0,1,0,N,0,0,2/1/2037,,0,N,,0,6688245,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6688245,CASHOUT REFI,0,N,0,00/00/0000,6.49,00/00/0000,360,357000,6688245,1/9/2007,2375.13,7,360,356707.37,,2/1/2007,2375.13,Y,36,0,6688245,0,7,,359,356707.37,AVELO,N,85,0,WA,0,6688245,,0,1,98422
6685316,CURRENT,1.5,242833.61,2,325000,ARM,3/1/2007,358,N,6685316,AUBURN,42.3,N,2,2/1/2007,N,591,2/1/2009,24,6685316,1/1/2009,,GROUP1,6ML,NA,74.77,5894.31,N,0,6685316,,7,1,0,N,6.25,14.9,1/1/2037,,0,N,,7.9,6685316,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6685316,CASHOUT REFI,22,N,0,2/1/2009,7.39,1/1/2009,360,243000,6685316,12/19/2006,1766.14,7.9,360,242666.12,,2/1/2007,1766.14,N,0,0,6685316,6,7.9,,358,242666.12,AVELO,N,74.77,0,MA,0,6685316,,0,1,1501
6685787,CURRENT,1.5,439944.31,2,550000,ARM,3/1/2007,598,Y,6685787,BLOOMFIELD HILLS,37.69,N,2,2/1/2007,N,583,2/1/2009,24,6685787,1/1/2009,,GROUP2,6ML,1PER,80,15888.51,N,0,6685787,,7,1,0,N,6.05,14.99,1/1/2037,,0,N,,7.99,6685787,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 50/30,SINGLE FAMILY,6685787,CASHOUT REFI,22,N,0,2/1/2009,7.48,1/1/2009,600,440000,6685787,1/8/2007,2985.36,7.99,360,439888.25,,2/1/2007,2985.36,Y,24,0,6685787,6,7.99,,358,439888.25,AVELO,N,80,0,MI,0,6685787,,0,1,48301
6684359,CURRENT,1.5,79944.82,3,226000,ARM,3/1/2007,357,N,6684359,WHITE BEAR LAKE,21.15,N,2,1/1/2007,N,546,1/1/2009,24,6684359,12/1/2008,,GROUP1,6ML,2%VS2MOINT,35.4,4850.42,N,0,6684359,,7,1,0,N,7.45,18.175,12/1/2036,,0,N,,11.175,6684359,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6684359,CASHOUT REFI,21,N,0,1/1/2009,10.665,12/1/2008,360,80000,6684359,11/10/2006,772.46,11.175,360,79916.85,,2/1/2007,772.46,Y,24,0,6684359,6,11.175,,357,79916.85,AVELO,N,35.4,0,MN,0,6684359,,0,1,55110
6686126,CURRENT,0,47000,1,265000,FIXED,3/1/2007,359,N,6686126,PEMBROKE PINES,37.51,N,0,3/1/2007,Y,620,00/00/0000,0,6686126,00/00/0000,,GROUP2,,HE6MO80PCT,20,6929.8,N,0,6686126,,0,2,0,N,0,0,2/1/2037,,0,N,,0,6686126,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,PUD,6686126,PURCHASE,0,N,0,00/00/0000,10.94,00/00/0000,360,47000,6686126,1/22/2007,463.65,11.45,360,46984.81,,2/1/2007,463.65,Y,24,235000,6686126,0,11.45,,359,46984.81,AVELO,N,100,188000,FL,0,6686126,,0,1,33026
6687482,CURRENT,1.5,188000,1,265000,ARM,3/1/2007,599,Y,6687482,PEMBROKE PINES,37.51,N,2,3/1/2007,Y,620,3/1/2009,24,6687482,2/1/2009,,GROUP2,6ML,HE6MO80PCT,80,6929.8,N,0,6687482,,7,1,0,N,6.05,14.675,2/1/2037,,0,N,,7.675,6687482,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 50/30,PUD,6687482,PURCHASE,23,N,0,3/1/2009,7.165,2/1/2009,600,188000,6687482,1/22/2007,1229.23,7.675,360,187973.19,,2/1/2007,1229.23,Y,24,235000,6687482,6,7.675,,359,187973.19,AVELO,N,100,0,FL,47000,6687482,,0,1,33026
6686952,CURRENT,1.5,123250,1,145000,ARM,3/1/2007,359,N,6686952,KNOXVILLE,34,N,2,3/1/2007,N,580,3/1/2009,24,6686952,2/1/2009,,GROUP1,6ML,HE6MO80PCT,85,5126.4,N,0,6686952,,7,1,0,N,6.05,14.5,2/1/2037,,0,N,,7.5,6686952,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6686952,CASHOUT REFI,23,N,0,3/1/2009,6.99,2/1/2009,360,123250,6686952,1/12/2007,861.79,7.5,360,123158.52,,2/1/2007,861.79,Y,24,0,6686952,6,7.5,,359,123158.52,AVELO,N,85,0,TN,0,6686952,,0,1,37921
6683172,CURRENT,0,44728.56,5,250000,FIXED,3/1/2007,355,N,6683172,CAMBRIDGE,23.39,Y,0,11/1/2006,Y,608,00/00/0000,0,6683172,00/00/0000,,GROUP2,,2%VS2MOINT,20,12587.31,N,0,6683172,,0,2,0,N,0,0,10/1/2036,,0,N,,0,6683172,FULL DOC,OWNER OCCUPIED,NEW CENTURY,FIXED,SINGLE FAMILY,6683172,PURCHASE,0,N,0,00/00/0000,10.037,00/00/0000,360,44800,6683172,9/15/2006,411.38,10.547,360,44710.31,,2/1/2007,411.38,Y,24,224000,6683172,0,10.547,,355,44710.31,AVELO,N,100,179200,MN,0,6683172,,0,1,55008
6686971,CURRENT,1.5,125000,1,235000,ARM,3/1/2007,479,Y,6686971,CLOVIS,48.77,Y,2,3/1/2007,N,557,3/1/2009,24,6686971,2/1/2009,,GROUP1,6ML,HE6MO80PCT,53.19,3765,N,0,6686971,,7,1,0,N,5.95,15.175,2/1/2037,,0,N,,8.175,6686971,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6686971,CASHOUT REFI,23,N,0,3/1/2009,7.665,2/1/2009,480,125000,6686971,1/10/2007,885.6,8.175,360,124965.96,,2/1/2007,885.6,Y,24,0,6686971,6,8.175,,359,124965.96,AVELO,N,53.19,0,CA,0,6686971,,0,1,93612
6686478,CURRENT,1.5,80100,1,89500,ARM,3/1/2007,479,Y,6686478,MILWAUKEE,48.56,N,2,3/1/2007,N,608,3/1/2009,24,6686478,2/1/2009,,GROUP1,6ML,NA,90,6650,N,0,6686478,,7,1,0,N,6.3,16.65,2/1/2037,,0,N,,9.65,6686478,STATED DOC,INVESTOR,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6686478,PURCHASE,23,N,0,3/1/2009,9.14,2/1/2009,480,80100,6686478,1/9/2007,658.23,9.65,360,80085.91,,2/1/2007,658.23,N,0,89000,6686478,6,9.65,,359,80085.91,AVELO,N,90,0,WI,0,6686478,,0,1,53209
6684061,CURRENT,1.5,52841.31,4,58000,ARM,3/1/2007,476,Y,6684061,JAMESTOWN,32.51,N,2,12/1/2006,N,558,12/1/2009,36,6684061,11/1/2009,,GROUP1,6ML,NA,91.15,3500,N,0,6684061,,7,1,0,N,6.05,16.95,11/1/2036,,0,N,,9.95,6684061,STATED DOC,OWNER OCCUPIED,NEW CENTURY,3 YR ARM BALLOON 40/30,SINGLE FAMILY,6684061,RATE/TERM REFI,32,N,0,12/1/2009,9.44,11/1/2009,480,52867,6684061,10/20/2006,446.85,9.95,360,52832.6,,2/1/2007,446.85,N,0,0,6684061,6,9.95,,356,52832.6,AVELO,N,91.15,0,NY,0,6684061,,0,1,14701
6687526,CURRENT,1.5,196000,1,281000,ARM,3/1/2007,359,N,6687526,NANJEMOY,24.98,N,2,3/1/2007,N,649,3/1/2009,24,6687526,2/1/2009,,GROUP1,6ML,NA,69.75,6271.86,N,0,6687526,,7,1,0,N,6.25,14.45,2/1/2037,,0,N,,7.45,6687526,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM,SINGLE FAMILY,6687526,CASHOUT REFI,23,N,0,3/1/2009,6.94,2/1/2009,360,196000,6687526,1/12/2007,1363.76,7.45,360,195853.07,,2/1/2007,1363.76,N,0,0,6687526,6,7.45,,359,195853.07,AVELO,N,69.75,0,MD,0,6687526,,0,1,20662
6688323,CURRENT,1.5,383000,1,430000,ARM,3/1/2007,479,Y,6688323,SOUTH OZONE PARK,49.96,N,2,3/1/2007,N,579,3/1/2009,24,6688323,2/1/2009,,GROUP1,6ML,NA,89.07,5081.9,N,0,6688323,,7,1,0,N,5.95,15.45,2/1/2037,,0,N,,8.45,6688323,FULL DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM BALLOON 40/30,SINGLE FAMILY,6688323,CASHOUT REFI,23,N,0,3/1/2009,7.94,2/1/2009,480,383000,6688323,1/12/2007,2793.2,8.45,360,382903.76,,2/1/2007,2793.2,N,0,0,6688323,6,8.45,,359,382903.76,AVELO,N,89.07,0,NY,0,6688323,,0,1,11420
6688618,CURRENT,1.5,620000,1,775000,ARM,3/1/2007,0,N,6688618,BEN LOMOND,34.44,Y,2,3/1/2007,N,648,3/1/2009,24,6688618,2/1/2009,,GROUP2,6ML,HE6MO80PCT,80,38359,Y,60,6688618,,7,1,0,N,6.3,15.8,2/1/2037,,0,N,,8.8,6688618,STATED DOC,OWNER OCCUPIED,NEW CENTURY,2 YR ARM IO,SINGLE FAMILY,6688618,PURCHASE,23,N,0,3/1/2009,8.29,2/1/2009,360,620000,6688618,1/9/2007,4546.67,8.8,360,620000,,2/1/2007,4546.67,Y,12,775000,6688618,6,8.8,,359,620000,AVELO,Y,100,0,CA,155000,6688618,,0,1,95005
